Wavelength,H2O_NH3_Schutte,H2O_CH3OH_8p,pyroxene,CO_CO2_15Kbs,CO,olivine,H2O_CH4_10_06_a_V3,CO_CH3OH_4_1_15K_bs,all
2.764522,0.0647993028452582,0.0728489848331223,0.0006170524689315,-0.0189618991885048,0.000376228877441,0.0009153224969696,0.0498577971356614,0.0199357462867627,0.1903885357556422
2.765889,0.0671742992462053,0.0757799748209025,0.0006170524689315,-0.0167835009004651,-0.0002260118853535,0.0009153224969696,0.0515943378561398,0.0206014407579595,0.1996729148612898
2.767256,0.0693711709170814,0.0781131971138065,0.0006170524689315,-0.0232978355894595,2.3295905723905723e-05,0.0009153224969696,0.0541879768668971,0.021444523799812,0.2013747039797628
2.768623,0.0715284593146084,0.081831697832514,0.0006170524689315,-0.0298807108538642,-0.0001383194402356,0.0009153224969696,0.0560557177935747,0.0223714278146116,0.20330064742711
2.76999,0.0739657993710804,0.0848945823697443,0.0006170524689315,-0.0089341150034791,-0.0009070011294612,0.0009153224969696,0.0586390441243688,0.0231345885334214,0.2323252732315758
2.771356,0.0764348060462317,0.0885382657124479,0.0006170524689315,-0.0753111922508086,-0.0001788376762626,0.0009153224969696,0.0609049690829607,0.023521529536445,0.1754419154169153
2.772723,0.078801885792509,0.0931661446405219,0.0006170524689315,0.0042912360256871,0.0001213467089225,0.0009153224969696,0.0633416261876108,0.0232184095063685,0.2644730238275212
2.77409,0.0815128452260068,0.0974623589120839,0.0006170524689315,0.0191019603643432,-0.0002716053008417,0.0009153224969696,0.0664222528632994,0.0224991085989846,0.2882592956297776
2.775457,0.0840991173484549,0.1008900745714774,0.0006170524689315,0.1303999347305668,-0.0002655733252525,0.0009153224969696,0.0688107841281211,0.0211696689815433,0.4066363814008124
2.776824,0.0869896858847743,0.1045013627616845,0.0006170524689315,0.1101625848344271,-0.0006220838824915,0.0009153224969696,0.071528748225102,0.0197320418292516,0.3938247146186493
2.778191,0.0896803588906806,0.1084026646980509,0.0006170524689315,0.0947945958174352,-0.0005083499427609,0.0009153224969696,0.0744976542011888,0.018078039607259,0.386477338237755
2.779558,0.0926392085735273,0.1119244805623152,0.0006170524689315,0.0596958611573361,-0.0006903492062289,0.0009153224969696,0.0770832722386414,0.0163499630370805,0.358534811328573
2.780924,0.0958142818870435,0.1153144018771294,0.0006170524689315,0.020082388595212,-0.0005728712816498,0.0009153224969696,0.0802607235206517,0.0147183780520389,0.3271496776163271
2.782291,0.0985519600300519,0.1192650678553953,0.0006170524689315,0.009893683059223,-0.0005998695723905,0.0009153224969696,0.0832771824099023,0.0131228555786141,0.3250432543266974
2.783658,0.1015860179322619,0.1237541104156271,0.0006170524689315,-0.0329829168974339,-0.0001704345102693,0.0009153224969696,0.0865205202583444,0.0119132994457368,0.2921529716101682
2.785025,0.1048442161198112,0.1272682131483446,0.0006170524689315,-0.0222339666580913,-4.5759814814814816e-05,0.0009153224969696,0.0896773461804282,0.0109630035315101,0.3120054274730893
2.786392,0.1082924140194363,0.1297850079720622,0.0006170524689315,-0.0327951753213101,-0.0005516553675084,0.0009153224969696,0.0932300644277678,0.010070212703375,0.3095632433997242
2.787759,0.111709440091299,0.1334919389934495,0.0006170524689315,-0.0093483384809586,-0.0003745232843434,0.0009153224969696,0.097170081100394,0.0094513020310325,0.3436322754167742
2.789126,0.1152615440834656,0.1383172740891213,0.0006170524689315,-0.0543377761752629,-0.0003896656230639,0.0009153224969696,0.1003269070224777,0.0088752765076396,0.3095859348702787
2.790492,0.1188373980396416,0.1426404843210971,0.0006170524689315,-0.0522815589129545,-1.4559941077441077e-06,0.0009153224969696,0.1040423364425709,0.0085867764147051,0.3233563552768538
2.791859,0.1222286949838274,0.1459671579572276,0.0006170524689315,-0.0213310190776863,0.0002465206023569,0.0009153224969696,0.1074650003370406,0.0082836563846287,0.3643923861532963
2.793226,0.1260276996435091,0.1490007325945802,0.0006170524689315,-0.0013469713080628,-0.0002447734094276,0.0009153224969696,0.1111111056307141,0.0079678657423626,0.3940480338595767
2.794593,0.1298321470032763,0.1521438336998971,0.0006170524689315,-0.0158775732950422,-0.0001093659574074,0.0009153224969696,0.115480817301809,0.0078109450837057,0.3908131788021396
2.79596,0.1337489119011716,0.1552098034897461,0.0006170524689315,-0.0177371089061733,-0.0003849648420875,0.0009153224969696,0.1192352057350966,0.0076511004376204,0.3992553227812751
2.797327,0.1379402857579264,0.1579117134705867,0.0006170524689315,0.001031088656172,0.0002637013328282,0.0009153224969696,0.1235006447532297,0.0074181561058253,0.4295979650424698
2.798694,0.1417848111819596,0.1604447058705525,0.0006170524689315,-0.0297764099782399,0.0004625901279461,0.0009153224969696,0.127567278218738,0.0073197151957362,0.4093350655825938
2.80006,0.1458594143823345,0.1627972109923235,0.0006170524689315,-0.0253689529768571,0.0004189935043771,0.0009153224969696,0.1323351739217473,0.0072885259965,0.4248627407863265
2.801427,0.1501076891945287,0.1645542623586822,0.0006170524689315,-0.017778829256423,0.0001094491570707,0.0009153224969696,0.1366962916928728,0.0069805326540429,0.4422017707666756
2.802794,0.1544341409715874,0.1664972001953186,0.0006170524689315,-0.0158596931449352,-0.0006887684126262,0.0009153224969696,0.1410127211841575,0.0071150360757489,0.4540430118351523
2.804161,0.1589075456509547,0.1703221421293718,0.0006170524689315,-0.0290612039739587,-0.0007557441415824,0.0009153224969696,0.1452552431357056,0.0070546070022288,0.4532549647686211
2.805528,0.1633631378573149,0.1745381398328472,0.0006170524689315,-0.0045534782272568,-0.0005934631983164,0.0009153224969696,0.1494227116941879,0.0070048992159462,0.4907143221406242
2.806895,0.1679310476018032,0.177960456300158,0.0006170524689315,-0.0035670899463524,-0.0004581805457912,0.0009153224969696,0.1543636312499139,0.0068947623561435,0.5046570019817762
2.808262,0.1724470043000208,0.1813426644834254,0.0006170524689315,-0.0083857904001968,0.0001537113779461,0.0009153224969696,0.159628254371153,0.0069152302681422,0.513633449366392
2.809628,0.1772845750942,0.1854028569296557,0.0006170524689315,-0.0129631088275964,-0.0003971535927609,0.0009153224969696,0.1641601042883368,0.0069269262178558,0.5219465750755923
2.810995,0.1821755833074005,0.1897816017087683,0.0006170524689315,-0.0145902024873361,0.0002804244651515,0.0009153224969696,0.1691371182239342,0.0069746846791861,0.5352915848630059
2.812362,0.1870656019387673,0.1942737295216188,0.0006170524689315,-0.0103108865617204,-6.759972643097644e-05,0.0009153224969696,0.174556431544622,0.0070214684780404,0.5540711201607985
2.813729,0.1921322609274545,0.1990173054228947,0.0006170524689315,-0.0027833433666609,0.0001796280730639,0.0009153224969696,0.1799860575452732,0.0072066543485051,0.5772709379164318
2.815096,0.1974685809658326,0.2042005298223376,0.0006170524689315,-0.0137379153322344,-0.0004521901700336,0.0009153224969696,0.1853251611329136,0.0073548030448768,0.5816913444295939
2.816463,0.2023986776614654,0.2100324285848656,0.0006170524689315,-0.0305005560575746,-0.0004771916688552,0.0009153224969696,0.1904093123547958,0.007333360470402,0.5807284063110002
2.81783,0.2079160911754157,0.2157139212822311,0.0006170524689315,-0.0203803910969959,9.9090798989899e-05,0.0009153224969696,0.1960079517215114,0.0074922304540112,0.6083812693010646
2.819196,0.2133251454785728,0.221733249141346,0.0006170524689315,-0.0166523797996802,-0.000115938730808,0.0009153224969696,0.2020981621664751,0.0077427187103766,0.6296633319321836
2.820563,0.2190642253232782,0.2288378146090943,0.0006170524689315,-0.0211730777517408,-0.0002659477237373,0.0009153224969696,0.207462474527359,0.0080195228535975,0.643477386803752
2.82193,0.2247320552759551,0.2364961829219021,0.0006170524689315,0.0089251749284256,-0.0001551257722222,0.0009153224969696,0.2134661730459644,0.0081754688497783,0.6931723042157046
2.823297,0.230174755361459,0.2443527787154624,0.0006170524689315,-0.0175195670798711,-0.0006376838193602,0.0009153224969696,0.2198417009699114,0.0084084131815734,0.686152772295076
2.824664,0.2361211526003304,0.2522849631981813,0.0006170524689315,-0.0343507483806217,-0.0004997387776094,0.0009153224969696,0.2260413404078185,0.0087446717358382,0.6898740157498385
2.826031,0.2423565077346503,0.2602796240464292,0.0006170524689315,-0.015642151318633,0.0002341238525252,0.0009153224969696,0.232749165797248,0.0091013982021018,0.7306110432802227
2.827398,0.2481940509718116,0.2686175192485092,0.0006170524689315,-0.0071431199677583,-0.0005347242360269,0.0009153224969696,0.2390817242213481,0.0094240114817008,0.7591718366854859
2.828764,0.2541721148293623,0.2774328572933354,0.0006170524689315,-0.0100128840599365,-0.000170351310606,0.0009153224969696,0.2454463665386673,0.0096676771007333,0.7780681553574571
2.830131,0.2604688240373734,0.2865536353474147,0.0006170524689315,-0.0254047132770712,-0.000457847747138,0.0009153224969696,0.2522859650609605,0.0099639744934768,0.7849422128809175
2.831498,0.2669827464578878,0.2958070792640986,0.0006170524689315,-0.0208482550247965,-4.950379966329966e-06,0.0009153224969696,0.259925942133735,0.010490292230587,0.8138852296474469
2.832865,0.2735595073248439,0.3051646504566643,0.0006170524689315,0.0005483246032822,1.4310342087542087e-05,0.0009153224969696,0.2670296598484203,0.0110185592926495,0.8588673868338492
2.834232,0.2802733252757713,0.3146610580170721,0.0006170524689315,-0.0146021225874075,-8.856604158249158e-05,0.0009153224969696,0.2740457197834181,0.0114776253189067,0.8672994147320796
2.835599,0.286811987242129,0.3245909435704096,0.0006170524689315,-0.0121674421478336,8.756764562289562e-05,0.0009153224969696,0.2814290257104405,0.0120955613287731,0.8943800183154428
2.836966,0.2933422377628998,0.3346990024624779,0.0006170524689315,-0.0154037493172059,7.783328501683501e-05,0.0009153224969696,0.2895846367813773,0.0126628148898808,0.916495150830348
2.838332,0.3003385813273566,0.3450608233824356,0.0006170524689315,0.0023631598391457,0.0002478517969696,0.0009153224969696,0.2968367425022006,0.0132846495496517,0.9596641833636612
2.839699,0.3073334405190627,0.3557010883512325,0.0006170524689315,-0.0285545997209262,0.0008672732902356,0.0009153224969696,0.3052410037455847,0.0141014167046486,0.9562219978557394
2.841066,0.3142941591375053,0.3663560082699682,0.0006170524689315,-0.026698044134813,-0.0002525109781144,0.0009153224969696,0.3130224937045215,0.0149191585221217,0.9831736394870906
2.842433,0.3214142004311781,0.3771459079907728,0.0006170524689315,-0.0159043935202028,-1.963512053872054e-05,0.0009153224969696,0.3207804936702086,0.015694015190645,1.020642963607964
2.8438,0.3288053871472923,0.3879712881166925,0.0006170524689315,-0.0117442785953006,0.000420657497643,0.0009153224969696,0.3295118960390937,0.0164591252344071,1.0529564504057294
2.845167,0.3360837615343615,0.3987419050086301,0.0006170524689315,0.0071937803930615,0.0003965711951178,0.0009153224969696,0.3383366854543125,0.0172827150267369,1.0995677935781218
2.846534,0.3433957817037776,0.4094022241194486,0.0006170524689315,0.0042465356504195,0.0003617937358585,0.0009153224969696,0.3465822460115956,0.0182027964042036,1.1237237525912047
2.8479,0.3510002233050602,0.4199676717122416,0.0006170524689315,0.0117591787203897,0.0002579189562289,0.0009153224969696,0.355473494919911,0.0190468541085322,1.1590377166882648
2.849267,0.3584304985036067,0.4309773956821296,0.0006170524689315,-0.0104986281378442,0.000550032974074,0.0009153224969696,0.3647348544535741,0.0200955909328481,1.1658221193742897
2.850634,0.3659127267484239,0.4422686489534756,0.0006170524689315,-0.0004648839027827,3.69406505050505e-05,0.0009153224969696,0.3733877658694055,0.0209698631739367,1.2036434364588653
2.852001,0.3734345382665902,0.4532259236288454,0.0006170524689315,-0.0113777355181065,-0.0003269746767676,0.0009153224969696,0.3832415315742909,0.0220361439228229,1.2217658021635764
2.853368,0.3812245264616968,0.4642826977011689,0.0006170524689315,-0.0153977892671703,-0.0001484281993265,0.0009153224969696,0.3926444039941164,0.0231267912336123,1.2472645768899988
2.854735,0.3891456342497723,0.4755700944067415,0.0006170524689315,-0.0122687629984401,0.0002951508055555,0.0009153224969696,0.4017505004016661,0.0242086665821166,1.2802336584133132
2.856102,0.3966352843583425,0.486835894343983,0.0006170524689315,0.0055488065832148,-0.0001208891107744,0.0009153224969696,0.4113349905741778,0.0254991197005127,1.3272655814153576
2.857468,0.4046776159210498,0.4980677565024186,0.0006170524689315,0.0048663808541298,9.0687632996633e-06,0.0009153224969696,0.4217043902772256,0.0267018531960571,1.357559440480082
2.858835,0.4125131248805078,0.5095001600810707,0.0006170524689315,-0.0102900263865955,-9.75100053872054e-05,0.0009153224969696,0.431394871882693,0.0280722286374959,1.372625224055686
2.860202,0.4203243890850396,0.5210976246748242,0.0006170524689315,-0.004070714174367,-0.000251013384175,0.0009153224969696,0.4416032791929812,0.0296424098865413,1.4098783502467456
2.861569,0.4283231790470628,0.5328277551311825,0.0006170524689315,-0.0045415581271855,6.772452592592593e-05,0.0009153224969696,0.452153150795386,0.0312593749344409,1.441622001272714
2.862936,0.4360953547691623,0.5446180480136057,0.0006170524689315,-0.0025002409899663,0.0002022999813131,0.0009153224969696,0.4629247450170006,0.033081993764804,1.4759545755218209
2.864303,0.4442618788520023,0.5565410067586337,0.0006170524689315,-0.0064100338133701,0.0001928568195286,0.0009153224969696,0.4738642067513504,0.035158999501437,1.5051412898354832
2.865669,0.4523413197334744,0.5686729913685797,0.0006170524689315,-0.0156928117439363,0.0004201166998316,0.0009153224969696,0.4838955797222695,0.0374738228822458,1.528643393628366
2.867036,0.460494979252476,0.5808304293126301,0.0006170524689315,-0.0001639013759811,0.0004499021792929,0.0009153224969696,0.4944872749711919,0.0398724672360017,1.5775035265415132
2.868403,0.4685293941605135,0.5930110066513209,0.0006170524689315,-0.0032482272694437,8.798364393939394e-05,0.0009153224969696,0.505976173376917,0.0424650694225074,1.608353774951656
2.86977,0.4761991481628221,0.6052154946978068,0.0006170524689315,0.0065828752644047,0.0001068699675084,0.0009153224969696,0.5172135569768718,0.0452828186409992,1.6521331386763145
2.871137,0.4845274688754767,0.6179614445788774,0.0006170524689315,-5.960050035676533e-05,-0.0003034707718855,0.0009153224969696,0.5283506784105172,0.048325714891477,1.6803346104500074
2.872504,0.4928711281065541,0.631072225582111,0.0006170524689315,0.0076586642958443,8.860764141414141e-06,0.0009153224969696,0.539412173524432,0.0512886888189122,1.7238441160578966
2.873871,0.5011202822725105,0.644247025577183,0.0006170524689315,0.0071252398176512,4.892140202020202e-05,0.0009153224969696,0.5505051796049013,0.0544193046922417,1.7589983283324098
2.875237,0.5092937334281867,0.6576192817398528,0.0006170524689315,0.0214263798782571,-0.0001819576636363,0.0009153224969696,0.5617139168716249,0.057525554003668,1.8089292832238548
2.876604,0.5173533826729843,0.6711596841702427,0.0006170524689315,0.0276576121905569,-0.0003453618023569,0.0009153224969696,0.5729833843647987,0.0606132847280478,1.8509543612901749
2.877971,0.5256762606855533,0.6849422789312017,0.0006170524689315,0.0191973211649141,0.0001711001075757,0.0009153224969696,0.5851775554946771,0.0636376623914792,1.8803345537413023
2.879338,0.5338061702405454,0.69875109833942,0.0006170524689315,0.0016121935346505,-0.0001788376762626,0.0009153224969696,0.5962195711019947,0.0665002460838729,1.8982428165901224
2.880705,0.5423136052651049,0.7127072385601818,0.0006170524689315,-0.0091784770549418,0.0001809592676767,0.0009153224969696,0.6083908251652883,0.0691318347694239,1.9250783609386348
2.882072,0.5504613272931042,0.7267644208042067,0.0006170524689315,0.0040736941993849,-8.103647205387205e-05,0.0009153224969696,0.618873664347932,0.0717741447422123,1.973398589880688
2.883439,0.5586075649483527,0.7407059060750296,0.0006170524689315,-0.0027684432415717,0.0006914724016835,0.0009153224969696,0.6287669619926763,0.0740353616868339,2.0015711988289056
2.884805,0.5669388544065086,0.7550477028731309,0.0006170524689315,-0.0098668628340625,-9.151962962962964e-07,0.0009153224969696,0.6404747183842883,0.0758404365926266,2.029966309192097
2.886172,0.5755056643410917,0.7697828693801186,0.0006170524689315,-0.0089460351035504,-5.907176094276095e-06,0.0009153224969696,0.6526574309808744,0.0775821584374709,2.0681085558258125
2.887539,0.5836133083048249,0.7844663579057427,0.0006170524689315,0.0076765444459513,0.0001030843828282,0.0009153224969696,0.665519061675041,0.0790685187135691,2.121979250393859
2.888906,0.5917659782419928,0.7990711724895896,0.0006170524689315,0.0079089863973427,-0.0002735188930976,0.0009153224969696,0.6770681173805517,0.080027586590081,2.157100697172362
2.890273,0.6001719811285952,0.8137670020256886,0.0006170524689315,-0.0016419937848288,0.000410798337542,0.0009153224969696,0.6879754952216826,0.0807926966338431,2.183008354528424
2.89164,0.6081287138626849,0.8285708154034427,0.0006170524689315,0.0022409788134143,0.0001129851427609,0.0009153224969696,0.6997594508596895,0.0816513742753136,2.221996693323208
2.893007,0.6164476335479191,0.8435142364621937,0.0006170524689315,-0.0008075867798341,0.0006014087661616,0.0009153224969696,0.71078943500705,0.0823901684322201,2.254467670401612
2.894373,0.624720042886968,0.8585540716652796,0.0006170524689315,-0.0024525605896808,0.0006445893914141,0.0009153224969696,0.7221076012667169,0.0830051804546582,2.2881113000412574
2.89574,0.6329583116527534,0.8737273440441249,0.0006170524689315,-0.0050004819799326,0.0003924528117845,0.0009153224969696,0.73328654634688,0.0835938765902407,2.3204904244317524
2.897107,0.6411802523182822,0.8888103727838728,0.0006170524689315,7.152060042811839e-05,-9.929879814814814e-05,0.0009153224969696,0.7450533141849482,0.0840997264153521,2.3606482624706366
2.898474,0.6495620104499583,0.9036350116168032,0.0006170524689315,0.0171649441027484,0.0005568137466329,0.0009153224969696,0.755937774959494,0.0843843278583821,2.412773257699921
2.899841,0.6575954357761619,0.918211287613927,0.0006170524689315,0.0008582472051374,-0.0005422954053872,0.0009153224969696,0.7664744692486124,0.0844632755189486,2.428592794923301
2.901208,0.6658396420329497,0.933104573317624,0.0006170524689315,-0.007479862794774,0.0011993231464646,0.0009153224969696,0.7783180092597404,0.084586082990941,2.457100142918847
2.902575,0.6738577288407306,0.9480649632657778,0.0006170524689315,-0.0112078740920897,0.000811987113973,0.0009153224969696,0.7894849228799462,0.0844203903699989,2.4869644933442383
2.903941,0.6821751641532141,0.9627623354281862,0.0006170524689315,-0.0077659451964865,-1.0150358922558923e-05,0.0009153224969696,0.798968577959484,0.0844564528816157,2.522118809832992
2.905308,0.6903496048907241,0.9772499104125218,0.0006170524689315,-0.0150550863901189,-0.0001460986087542,0.0009153224969696,0.8106241980246148,0.0844525542317112,2.5490074575266
2.906675,0.6987209724131458,0.991801504388696,0.0006170524689315,-0.0080907679234308,0.0002356214464646,0.0009153224969696,0.8211906845002939,0.0843326707471472,2.589723060538218
2.908042,0.7068187205585419,1.006481907661701,0.0006170524689315,0.0138779765080728,5.091819393939394e-05,0.0009153224969696,0.8322647840008305,0.0847040171505527,2.64573069903954
2.909409,0.7154513376850679,1.0209810523433571,0.0006170524689315,0.0189022986881481,0.0003281394720538,0.0009153224969696,0.8409835819830938,0.0852449548248049,2.6834237399624272
2.910776,0.7240280434379881,1.0350081533743494,0.0006170524689315,0.0058795893601948,-0.0001240506979797,0.0009153224969696,0.850394475376224,0.0859350158579049,2.702653601674583
2.912143,0.7327660510298062,1.0486642527779413,0.0006170524689315,0.0092946980306375,0.0006700068885521,0.0009153224969696,0.8591791599249191,0.0870022712692672,2.739108814887025
2.913509,0.7418588237090157,1.0622139109661872,0.0006170524689315,-0.0085586318512315,-9.917399865319864e-05,0.0009153224969696,0.8722035017918393,0.0882244980143343,2.757375303597393
2.914876,0.7516626109357587,1.075858440672459,0.0006170524689315,0.0020979376125581,0.0004643373208754,0.0009153224969696,0.8811715228732144,0.0896406825921511,2.802427906972918
2.916243,0.761625226046815,1.089525338460216,0.0006170524689315,0.0095390600821002,0.0009250970562289,0.0009153224969696,0.8911650826842683,0.091424314923469,2.845736494218999
