2.700279999999999792e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.756645999999999945e-03
2.701646999999999910e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.804518999999899908e-03
2.703014000000000028e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.813311999999899903e-03
2.704381000000000146e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.950091999999900095e-03
2.705747000000000124e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.095665000000000028e-03
2.707113999999999798e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.131813999999899924e-03
2.708480999999999916e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.247099999999899959e-03
2.709848000000000035e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.172847999999999793e-03
2.711215000000000153e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.363362999999999835e-03
2.712581999999999827e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.234398999999900014e-03
2.713948999999999945e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.149400000000000095e-03
2.715314999999999923e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.379971999999899984e-03
2.716682000000000041e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.473763999999999824e-03
2.718049000000000159e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.743415999999999823e-03
2.719415999999999833e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.488867000000000097e-03
2.720782999999999952e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.035987000000000428e-03
2.722150000000000070e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.408223999999999650e-03
2.723517000000000188e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.813678999999899781e-03
2.724883000000000166e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.217180000000000081e-03
2.726249999999999840e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.100916999999999951e-03
