2.713948999999999945e+00 1.548361722457692897e-04 1.063819428104226077e-02 5.998217784930636245e-03 2.931077697605970309e-04 -1.560250602469215463e-29 3.302184151538057086e-15 1.486326002996604514e-94 7.445310382302855440e-17 0.000000000000000000e+00 1.708435600798264078e-02 1.743811379999999842e-02
2.715314999999999923e+00 1.709969069218522880e-04 1.106462138647284696e-02 6.084028680423863959e-03 2.962072476310164326e-04 -1.730030546992166403e-29 3.463634516289553499e-15 1.774087278144261231e-94 7.628233206524675274e-17 0.000000000000000000e+00 1.761585422145311650e-02 1.728646799999999928e-02
2.716682000000000041e+00 1.887314522213696239e-04 1.150659792338769825e-02 6.170862103246559788e-03 2.993374590802193118e-04 -1.918266177605015064e-29 3.632968548342200731e-15 2.117679668603440498e-94 7.815721043295726688e-17 0.000000000000000000e+00 1.816552893793955611e-02 1.756381259999999916e-02
2.718049000000000159e+00 2.081655398245598192e-04 1.196427912291642311e-02 6.258661651900174899e-03 3.024963549397650508e-04 -2.126800723395576396e-29 3.810437512589637182e-15 2.527630884890532180e-94 8.007747217809416309e-17 0.000000000000000000e+00 1.873360266958480971e-02 1.825803900000000021e-02
2.719415999999999833e+00 2.294467555267603340e-04 1.243813750603919160e-02 6.347433353381511968e-03 3.056841456499600519e-04 -2.357803245170307763e-29 3.996425088994197055e-15 3.016720957517299588e-94 8.204419846434637268e-17 0.000000000000000000e+00 1.932070176060150454e-02 1.898455500000000018e-02
2.720782999999999952e+00 2.527339199141394321e-04 1.292865628283967200e-02 6.437183192105770495e-03 3.089010426044044226e-04 -2.613672417598777473e-29 4.191332705565922223e-15 3.600184255334918938e-94 8.405849578458831524e-17 0.000000000000000000e+00 1.992747443746826011e-02 1.972433280000000094e-02
2.722150000000000070e+00 2.781977890788280418e-04 1.343632945466130893e-02 6.527917108250199003e-03 3.121472581476832748e-04 -2.897060603068932369e-29 4.395580342633266871e-15 4.296179485115298438e-94 8.612149654393284850e-17 0.000000000000000000e+00 2.055459161014249955e-02 2.108856840000000038e-02
2.723517000000000188e+00 3.060217846573486068e-04 1.396166191133716046e-02 6.619640996084275378e-03 3.154230055729753007e-04 -3.210900424746433934e-29 4.609607372772919500e-15 5.126349436499165621e-94 8.823435965596963383e-17 0.000000000000000000e+00 2.120274769765645440e-02 2.241763139999999876e-02
2.724883000000000166e+00 3.363795434479173495e-04 1.450476516104263688e-02 6.712292509758363036e-03 3.187260701310462856e-04 -3.558166698833229475e-29 4.833705522707252520e-15 6.115697623746803526e-94 9.039666923671886631e-17 0.000000000000000000e+00 2.187216328438488719e-02 2.372881979999999849e-02
2.726249999999999840e+00 3.695264385061321883e-04 1.506696098899211640e-02 6.806013096901322550e-03 3.220615029852800051e-04 -3.942949720343037755e-29 5.068683427223995646e-15 7.296389657047236472e-94 9.261280420929156080e-17 0.000000000000000000e+00 2.256456202739001368e-02 2.502962939999999956e-02
2.727616999999999958e+00 4.056672839066779155e-04 1.564839659673268255e-02 6.900741042011255752e-03 3.254271131087880554e-04 -4.368969564154929014e-29 5.314883786823677009e-15 8.704385849978495089e-94 9.488244257310809563e-17 0.000000000000000000e+00 2.328023203576481612e-02 2.607673500000000019e-02
2.728984000000000076e+00 4.450440312092163262e-04 1.624962128324656044e-02 6.996482038800701415e-03 3.288231175625672717e-04 -4.840604846928835936e-29 5.572832693676658797e-15 1.038332267154972322e-93 9.720685549036253813e-17 0.000000000000000000e+00 2.401997047082471415e-02 2.732334419999999861e-02
2.730351000000000194e+00 4.879153773662795617e-04 1.687119563780589346e-02 7.093241726529091358e-03 3.322497343427969216e-04 -5.362694726304646964e-29 5.843080422339864985e-15 1.238518982170505886e-93 9.958734382046504188e-17 0.000000000000000000e+00 2.478460247605000430e-02 2.770505339999999872e-02
2.731717999999999869e+00 5.345576624641050142e-04 1.751369160134039205e-02 7.191025688255809310e-03 3.357071823778611072e-04 -5.940586870970713610e-29 6.126202518414251108e-15 1.477192468938648515e-93 1.020252388016691421e-16 0.000000000000000000e+00 2.557498213444439616e-02 2.843445239999990021e-02
2.733084999999999987e+00 5.852657922639436464e-04 1.817769252073345165e-02 7.289839449081631471e-03 3.391956815252799846e-04 -6.580190377567658791e-29 6.422800935138573663e-15 1.761731028100526257e-93 1.045219027480573467e-16 0.000000000000000000e+00 2.639199344361083457e-02 2.902027800000000005e-02
2.734450999999999965e+00 6.403122040324271073e-04 1.886328306888178027e-02 7.389615052225108338e-03 3.427128662705794201e-04 -7.287489676851386952e-29 6.733272616604435970e-15 2.100652879771656191e-93 1.070768370344799629e-16 0.000000000000000000e+00 2.723592319141673532e-02 2.960149080000000141e-02
2.735818000000000083e+00 7.001121771241724471e-04 1.957207295668345406e-02 7.490503982615195726e-03 3.462641077960847114e-04 -8.070728747962994844e-29 7.058730101622945829e-15 2.504915252582110663e-93 1.096952081521077384e-16 0.000000000000000000e+00 2.810895322422607770e-02 2.940487019999999882e-02
2.737185000000000201e+00 7.649834015672524364e-04 2.030418625056096965e-02 7.592438918012732636e-03 3.498470653858623872e-04 -8.937383251826523453e-29 7.399639826697065131e-15 2.986756939590975761e-93 1.123766277591945531e-16 0.000000000000000000e+00 2.901145563553432852e-02 2.927917139999990093e-02
2.738551999999999875e+00 8.353046924040847350e-04 2.106025230281442437e-02 7.695425133918592890e-03 3.534619625805467472e-04 -9.896254241386691507e-29 7.756721750712253075e-15 3.561023391500794502e-93 1.151225897369414255e-16 0.000000000000000000e+00 2.994444409172552016e-02 2.902027800000000005e-02
2.739918999999999993e+00 9.114783524601738568e-04 2.184091202558701220e-02 7.799467838915949761e-03 3.571090238330293940e-04 -1.095706248556446912e-28 8.130728716383813214e-15 4.245392734187124923e-93 1.179346227691968920e-16 0.000000000000000000e+00 3.090896724080441707e-02 2.915693219999999919e-02
2.741286000000000111e+00 9.939312026239646800e-04 2.264681789578958104e-02 7.904572172846844810e-03 3.607884745047696393e-04 -1.213054363750333958e-28 8.522447920853906283e-15 5.060914716936261209e-93 1.208142911389375563e-16 0.000000000000000000e+00 3.190610974577379882e-02 2.918518559999999998e-02
2.742652999999999786e+00 1.083115620498050890e-03 2.347863395061403416e-02 8.010743204979518459e-03 3.645005408620086867e-04 -1.342855315116889256e-28 8.932702450595435892e-15 6.032651904023504524e-93 1.237631955426516285e-16 0.000000000000000000e+00 3.293699331696266913e-02 2.939737439999999882e-02
2.744019000000000208e+00 1.179437311006666794e-03 2.433639794387503982e-02 8.117907088107931268e-03 3.682426985031260697e-04 -1.486307799857020531e-28 9.362031275812261837e-15 7.189519221631944476e-93 1.267807385577588635e-16 0.000000000000000000e+00 3.400198504150225148e-02 2.987883539999990068e-02
2.745385999999999882e+00 1.283543604446082649e-03 2.522205243448147338e-02 8.226225643577134497e-03 3.720206543537410925e-04 -1.645066300463906352e-28 9.811962166959204490e-15 8.568707568686172267e-93 1.298730132604869127e-16 0.000000000000000000e+00 3.510384233686836969e-02 3.001260659999999830e-02
2.746753000000000000e+00 1.395901970289880082e-03 2.613567787442017121e-02 8.335625659628840417e-03 3.758319099099982868e-04 -1.820626612677631805e-28 1.028312864734160320e-14 1.021171991991592674e-92 1.330395517191745503e-16 0.000000000000000000e+00 3.624303741425930619e-02 3.069530099999990061e-02
2.748120000000000118e+00 1.517077411249030412e-03 2.707798428842458915e-02 8.446111904786654523e-03 3.796766950166216353e-04 -2.014750161978967289e-28 1.077651406245985341e-14 1.216887888819969676e-92 1.362821087704282510e-16 0.000000000000000000e+00 3.742085029948780811e-02 3.137165279999999667e-02
2.749486999999999792e+00 1.647665666229995848e-03 2.804969308581542475e-02 8.557689067706614888e-03 3.835552404025874816e-04 -2.229381248554079315e-28 1.129314638499317395e-14 1.450007817212398907e-92 1.396024800180243255e-16 0.000000000000000000e+00 3.863860306016605323e-02 3.269437320000000147e-02
2.750853999999999910e+00 1.788294210970275055e-03 2.905153699227254124e-02 8.670361755294698006e-03 3.874677776766980038e-04 -2.466665845215011546e-28 1.183410019728199742e-14 1.727659765041805602e-92 1.430025027631854200e-16 0.000000000000000000e+00 3.989766073622618564e-02 3.333093959999999800e-02
2.752221000000000029e+00 1.939623234177778209e-03 3.008425996976473588e-02 8.784134490817023175e-03 3.914145393230337999e-04 -2.728972307862359629e-28 1.240049875989237696e-14 2.058326169270262614e-92 1.464840569556804287e-16 0.000000000000000000e+00 4.119943223409511246e-02 3.469056239999999958e-02
2.753587000000000007e+00 2.102223206265281183e-03 3.114782676814607104e-02 8.898927271246064724e-03 3.953928336681094245e-04 -3.018691304517973917e-28 1.299307233584572979e-14 2.451786620351134704e-92 1.500464272797863179e-16 0.000000000000000000e+00 4.254437007933866560e-02 3.607151940000000168e-02
2.754954000000000125e+00 2.277060151392607239e-03 3.224456026052087421e-02 9.014912515675732943e-03 3.994087195249330924e-04 -3.339129043136434694e-28 1.361391494665638808e-14 2.920618770879337179e-92 1.536967964742457895e-16 0.000000000000000000e+00 4.393594164712791295e-02 3.779958960000000256e-02
2.756320999999999799e+00 2.464783108054186597e-03 3.337447056966356962e-02 9.132010853924314372e-03 4.034595322385861041e-04 -3.693265542446260447e-28 1.426388525430076553e-14 3.478845761825647475e-92 1.574346011997713143e-16 0.000000000000000000e+00 4.537472406389508883e-02 3.909520980000000256e-02
2.757687999999999917e+00 2.666192136468556462e-03 3.453834554535521045e-02 9.250226455746142495e-03 4.075455077460473437e-04 -4.084610949081661756e-28 1.494432372720088165e-14 4.143464070561846438e-92 1.612619019097150411e-16 0.000000000000000000e+00 4.686230964533106419e-02 4.045656239999999987e-02
2.759055000000000035e+00 2.882124292241208027e-03 3.573698368384055357e-02 9.369563397719438136e-03 4.116668828352130138e-04 -4.517037458533108136e-28 1.565663127725653142e-14 4.934692338781338008e-92 1.651808067895373552e-16 0.000000000000000000e+00 4.840033825665223527e-02 4.238067660000000014e-02
2.760422000000000153e+00 3.113454312197133037e-03 3.697119396956929233e-02 9.490025661323965231e-03 4.158238951396891580e-04 -4.994816282846913450e-28 1.640227192692492655e-14 5.876580445699430280e-92 1.691934728428432734e-16 0.000000000000000000e+00 4.999049783824664750e-02 4.414680239999999728e-02
2.761788000000000132e+00 3.360907877022989605e-03 3.824085271847563194e-02 9.611527769691553466e-03 4.200137027440503483e-04 -5.522252690070860516e-28 1.718219150288304578e-14 6.996839776307992567e-92 1.732990657941580781e-16 0.000000000000000000e+00 5.163330206795158084e-02 4.614414480000000179e-02
2.763154999999999806e+00 3.625798541577033175e-03 3.954864779431394722e-02 9.734251400792828801e-03 4.242426792292218799e-04 -6.105311023222798076e-28 1.799912961715092268e-14 8.331107885113042372e-92 1.775058533607678510e-16 0.000000000000000000e+00 5.333294041593120843e-02 4.795005599999999785e-02
2.764521999999999924e+00 3.908942299674589282e-03 4.089450248488148143e-02 9.858111705434083674e-03 4.285080106749708604e-04 -6.749352997055493155e-28 1.885419873764593296e-14 9.919086757275271357e-92 1.818131755382817387e-16 0.000000000000000000e+00 5.509006450068415495e-02 5.017746180000000333e-02
2.765889000000000042e+00 4.211369797147616542e-03 4.227926584906896434e-02 9.983112265479798450e-03 4.328099380427223651e-04 -7.460695655794757636e-28 1.974914431748716296e-14 1.180888028835100051e-91 1.862233959165430489e-16 0.000000000000000000e+00 5.690655784975903742e-02 5.192513639999989800e-02
2.767256000000000160e+00 4.534151477414155237e-03 4.370379642353315608e-02 1.010925655803484279e-02 4.371487031118266781e-04 -8.246303933152175030e-28 2.068579007799349325e-14 1.405768643738250258e-91 1.907389327072197221e-16 0.000000000000000000e+00 5.878435316211485379e-02 5.453540459999999673e-02
2.768622999999999834e+00 4.878397677908602112e-03 4.516896197456147372e-02 1.023654795350514672e-02 4.415245484736487645e-04 -9.113856426375068835e-28 2.166604144227253182e-14 1.673351143184243139e-91 1.953622599834698099e-16 0.000000000000000000e+00 6.072543215447073067e-02 5.641512060000000023e-02
2.769989999999999952e+00 5.245258595060498311e-03 4.667563923391213759e-02 1.036498971365750268e-02 4.459377175255459062e-04 -1.007181777795242896e-27 2.269188911595953943e-14 1.991720614253968782e-91 2.000959089472062376e-16 0.000000000000000000e+00 6.273182526017856420e-02 5.901500999999999969e-02
2.771355999999999931e+00 5.635629327249105057e-03 4.822356471244553661e-02 1.049448976463570465e-02 4.503851848314655948e-04 -1.112870568542054023e-27 2.376460955880615477e-14 2.370186684073900427e-91 2.049388819153036060e-16 0.000000000000000000e+00 6.480406898918578129e-02 6.129546300000000142e-02
2.772723000000000049e+00 6.051309897861355952e-03 4.981589802944990514e-02 1.062524074805430187e-02 4.548737068977289988e-04 -1.229634458475622259e-27 2.488794464499168090e-14 2.820720873923834208e-91 2.099009173617844957e-16 0.000000000000000000e+00 6.694732238228838506e-02 6.374774280000000681e-02
2.774090000000000167e+00 6.493291455819827189e-03 5.145242349245964658e-02 1.075715120811291878e-02 4.594002874399177871e-04 -1.358533102159009337e-27 2.606339630139236684e-14 3.356647776409093738e-91 2.149812219679315090e-16 0.000000000000000000e+00 6.916226644385857492e-02 6.684812099999999646e-02
2.775456999999999841e+00 6.962880278142891816e-03 5.313405071790617412e-02 1.089022395269876806e-02 4.639651730161048547e-04 -1.500815328569672520e-27 2.729333525900644423e-14 3.994105498075433733e-91 2.201825686504617196e-16 0.000000000000000000e+00 7.145112012179145877e-02 6.925196640000000348e-02
2.776823999999999959e+00 7.461420005945800134e-03 5.486169671737819303e-02 1.102446167136051161e-02 4.685686109584237622e-04 -1.657857202387151126e-27 2.858023786316376880e-14 4.752273126856775325e-91 2.255077942256791746e-16 0.000000000000000000e+00 7.381614700567172560e-02 7.198735679999999915e-02
2.778191000000000077e+00 7.990290611873297408e-03 5.663628553184065634e-02 1.115986693337162050e-02 4.732108493663076515e-04 -1.831174853978719149e-27 2.992669067525647312e-14 5.653942072432942379e-91 2.309598008554286827e-16 0.000000000000000000e+00 7.625965392648202668e-02 7.497529799999999578e-02
2.779558000000000195e+00 8.550907167078290391e-03 5.845874784811634639e-02 1.129644218579666480e-02 4.778921370996197949e-04 -2.022438589425918398e-27 3.133539527027453582e-14 6.726194431873389865e-91 2.365415575251569809e-16 0.000000000000000000e+00 7.878398933812248706e-02 7.757749379999999417e-02
2.780924000000000174e+00 9.144271517124945986e-03 6.032863363798351281e-02 1.143408855621609078e-02 4.826092561015241024e-04 -2.233326304494219592e-27 3.280807063303127981e-14 8.000192646644365719e-91 2.422518719147888131e-16 0.000000000000000000e+00 8.138960296745911815e-02 8.077531739999989358e-02
2.782290999999999848e+00 9.772732231711092274e-03 6.224962283455138384e-02 1.157300977221632082e-02 4.873693630487389958e-04 -2.466172209332818186e-27 3.434981792563434878e-14 9.516006555521941314e-91 2.481022099391836312e-16 0.000000000000000000e+00 8.408273420156213429e-02 8.381111639999999641e-02
2.783657999999999966e+00 1.043737805650965522e-02 6.422131266772103386e-02 1.171310756581460215e-02 4.921692702089838604e-04 -2.723061498562250536e-27 3.596266059253518556e-14 1.131819366533500125e-90 2.540916188264652811e-16 0.000000000000000000e+00 8.686396756029048094e-02 8.707524899999999346e-02
2.785025000000000084e+00 1.113974778352116481e-02 6.624465620768479890e-02 1.185438387606571956e-02 4.970092294120696070e-04 -3.006452397095570940e-27 3.764981234383578398e-14 1.346069890879373628e-90 2.602233502496504206e-16 0.000000000000000000e+00 8.973579709672166449e-02 9.025231499999999962e-02
2.786392000000000202e+00 1.188140582505736557e-02 6.832061098075763172e-02 1.199684051020421909e-02 5.018894932120006921e-04 -3.319051917153026172e-27 3.941462911950285259e-14 1.600759912871571197e-90 2.665007306008255629e-16 0.000000000000000000e+00 9.270074680927090083e-02 9.382781160000000509e-02
2.787758999999999876e+00 1.266393960012248895e-02 7.045013847582584643e-02 1.214047914173694079e-02 5.068103148793452620e-04 -3.663840774898046136e-27 4.126061524399948257e-14 1.903500041654693276e-90 2.729271626769348920e-16 0.000000000000000000e+00 9.576136753260615364e-02 9.779308979999999651e-02
2.789125999999999994e+00 1.348895666619294789e-02 7.263420363201335272e-02 1.228530130854229782e-02 5.117719483934878239e-04 -4.044100775787980578e-27 4.319142984091137875e-14 2.263328969399100538e-90 2.795061274029006268e-16 0.000000000000000000e+00 9.892023355518554661e-02 1.009701557999999055e-01
2.790491999999999972e+00 1.435742928176362253e-02 7.487211547351914354e-02 1.243120116915564372e-02 5.167709737432556790e-04 -4.463122917777392010e-27 4.520938286015477893e-14 2.690640050158105257e-90 2.862362007692903870e-16 0.000000000000000000e+00 1.021775168982271692e-01 1.047094068000000017e-01
2.791859000000000091e+00 1.527226618722751957e-02 7.716812022658728343e-02 1.257839360000083569e-02 5.218149653631807801e-04 -4.925495384695376410e-27 4.732141540973283149e-14 3.198796549423776157e-90 2.931308767235907536e-16 0.000000000000000000e+00 1.055405949792264375e-01 1.081540151999999949e-01
2.793226000000000209e+00 1.623449607839547171e-02 7.952157204127700829e-02 1.272677334631376091e-02 5.269005347539022516e-04 -5.435303718766618324e-27 4.953024775837442052e-14 3.802644587483481836e-90 3.001890119213541898e-16 0.000000000000000000e+00 1.090097420007899859e-01 1.118234976000000019e-01
2.794592999999999883e+00 1.724577313364713052e-02 8.193344415551312432e-02 1.287634138470259391e-02 5.320279386494585275e-04 -5.997365946980952669e-27 5.184022781898190545e-14 4.520151116445406335e-90 3.074144177420243925e-16 0.000000000000000000e+00 1.125875866125644331e-01 1.162212257999999943e-01
2.795960000000000001e+00 1.830775337118690019e-02 8.440471041232881777e-02 1.302709854676004780e-02 5.371974344520147283e-04 -6.616984444568103303e-27 5.425589466059911590e-14 5.372646581862313301e-90 3.148109928956184776e-16 0.000000000000000000e+00 1.162767597647823697e-01 1.199996856000000028e-01
2.797327000000000119e+00 1.942209018322179140e-02 8.693634463384393440e-02 1.317904551721282153e-02 5.424092802233257621e-04 -7.299994112366049293e-27 5.678198672306421435e-14 6.385452709827121122e-90 3.223827253872300526e-16 0.000000000000000000e+00 1.200798896145589822e-01 1.242924725999999952e-01
2.798693999999999793e+00 2.059042960270576761e-02 8.952931997633398198e-02 1.333218283208202626e-02 5.476637346760814635e-04 -8.052815294289487530e-27 5.942345037616002823e-14 7.588627117503184748e-90 3.301336945248612153e-16 0.000000000000000000e+00 1.239995961458576212e-01 1.283851793999999935e-01
2.800060000000000215e+00 2.181348920242495368e-02 9.218264283478513899e-02 1.348639754615640549e-02 5.529571662892310540e-04 -8.881875003975701655e-27 6.218338300196788272e-14 9.016708422207127368e-90 3.380622006752295970e-16 0.000000000000000000e+00 1.280354867497182358e-01 1.331836445999999008e-01
2.801426999999999889e+00 2.309467478425223860e-02 9.490116724001332327e-02 1.364191568269670918e-02 5.582975851580329477e-04 -9.796153371776534941e-27 6.507121148344059187e-14 1.071410187084122088e-89 3.461841176713787841e-16 0.000000000000000000e+00 1.321960552921857268e-01 1.375727237999999908e-01
2.802794000000000008e+00 2.443470449412666126e-02 9.768394080224500342e-02 1.379862486125579303e-02 5.636813924725237856e-04 -1.080362066273282519e-26 6.809058509932201075e-14 1.273009420878132790e-89 3.544980745736065238e-16 0.000000000000000000e+00 1.364809515501684278e-01 1.419168282000000114e-01
2.804161000000000126e+00 2.583514241206399942e-02 1.005319271924501046e-01 1.395652500498177281e-02 5.691088494594525671e-04 -1.191367941619027963e-26 7.124737474128724611e-14 1.512430980168563639e-89 3.630085368062214098e-16 0.000000000000000000e+00 1.408927034590269356e-01 1.461865511999999867e-01
2.805527999999999800e+00 2.729751774900769298e-02 1.034460859111806935e-01 1.411561587929917837e-02 5.745802179512274777e-04 -1.313667102232563028e-26 7.454770769880326747e-14 1.796749830774579290e-89 3.717200718175859050e-16 0.000000000000000000e+00 1.454337997575137209e-01 1.503807395999998964e-01
2.806894999999999918e+00 2.882331862917632964e-02 1.064273715324763336e-01 1.427589709014551525e-02 5.800957603764675006e-04 -1.448396846618427550e-26 7.799797860075227040e-14 2.134360433035358663e-89 3.806373513683487016e-16 0.000000000000000000e+00 1.501066830122530227e-01 1.553533380000000075e-01
2.808262000000000036e+00 3.041398566003522541e-02 1.094767329298540620e-01 1.443736808222214479e-02 5.856557397503976865e-04 -1.596807813262070132e-26 8.160486081253826524e-14 2.535222092991881589e-89 3.897651538699759872e-16 0.000000000000000000e+00 1.549137424119438056e-01 1.606517154000000058e-01
2.809628000000000014e+00 3.206966867793346193e-02 1.125928058457387609e-01 1.459990871233696023e-02 5.912563032776093708e-04 -1.760149711135007778e-26 8.537249857118233506e-14 3.010770940386179507e-89 3.991014520019156418e-16 0.000000000000000000e+00 1.598536395393725662e-01 1.652126213999998983e-01
2.810995000000000132e+00 3.379411654135088677e-02 1.157810871254028873e-01 1.476375607855928175e-02 5.969059149026289222e-04 -1.940172649151859624e-26 8.931367058527403877e-14 3.575709184959355645e-89 4.086649111547038982e-16 0.000000000000000000e+00 1.649358656603054363e-01 1.702215455999999960e-01
2.812361999999999806e+00 3.558739921676266210e-02 1.190402479204276387e-01 1.492879057627737732e-02 6.026007557499145914e-04 -2.138424783895466591e-26 9.343326195526842376e-14 4.246340005891389009e-89 4.184538887783663688e-16 0.000000000000000000e+00 1.701590384693114355e-01 1.756756049999999014e-01
2.813728999999999925e+00 3.745069930215433329e-02 1.223712062202250705e-01 1.509501098820392219e-02 6.083410910821396419e-04 -2.356733158284708995e-26 9.773918448946917425e-14 5.042378488880963683e-89 4.284736142318178297e-16 0.000000000000000000e+00 1.755252576017636013e-01 1.811400431999999894e-01
2.815096000000000043e+00 3.938511712097567119e-02 1.257748701853665940e-01 1.526241592731780033e-02 6.141271866986050456e-04 -2.597106009273569328e-26 1.022396932124808208e-13 5.987206237389807916e-89 4.387294360091922557e-16 0.000000000000000000e+00 1.810365304204613612e-01 1.865133786000000016e-01
2.816463000000000161e+00 4.139166338636100090e-02 1.292521372723541562e-01 1.543100383521801323e-02 6.199593089248394903e-04 -2.861750543149628185e-26 1.069434009090073650e-13 7.108551202054941710e-89 4.492268244038844227e-16 0.000000000000000000e+00 1.866947638029653744e-01 1.916301270000000112e-01
2.817829999999999835e+00 4.347125179222111058e-02 1.328038933428111468e-01 1.560077298049658209e-02 6.258377246020526948e-04 -3.153092435169567816e-26 1.118592932686198077e-13 8.439293178778525073e-89 4.599713742309910819e-16 0.000000000000000000e+00 1.925017558402432327e-01 1.972646621999999961e-01
2.819195999999999813e+00 4.562308908522589440e-02 1.364283306606162982e-01 1.577159597283584250e-02 6.317583497019274141e-04 -3.473551185582448452e-26 1.169929031256819787e-13 1.001716140447027681e-88 4.709606688235385432e-16 0.000000000000000000e+00 1.984547740684974027e-01 2.033939201999999946e-01
2.820562999999999931e+00 4.785102272209770108e-02 1.401316152894209188e-01 1.594372083821759059e-02 6.377301204594010070e-04 -3.826522951279992037e-26 1.223615200926311521e-13 1.189065764073599051e-88 4.822166465750710277e-16 0.000000000000000000e+00 2.045640889703184695e-01 2.087926259999998979e-01
2.821930000000000049e+00 5.015408247654018492e-02 1.439119671722134675e-01 1.611702069446413477e-02 6.437489879816063335e-04 -4.215001893269277075e-26 1.279716695758423894e-13 1.411351467613678415e-88 4.937373410337417678e-16 0.000000000000000000e+00 2.108268193313278804e-01 2.148348173999999888e-01
2.823297000000000168e+00 5.253271948049040296e-02 1.477702165995065653e-01 1.629149310241032045e-02 6.498152210639347205e-04 -4.642522929406661646e-26 1.338339928891543426e-13 1.675068548325676574e-88 5.055288734378320199e-16 0.000000000000000000e+00 2.172442444036055686e-01 2.212512221999999862e-01
2.824663999999999842e+00 5.498725070283521504e-02 1.517071775968130143e-01 1.646713544206234586e-02 6.559290889626691280e-04 -5.112969153427020661e-26 1.399595898557232242e-13 1.987916278695530917e-88 5.175975040782093516e-16 0.000000000000000000e+00 2.238174928308137579e-01 2.274906107999999927e-01
2.826030999999999960e+00 5.751785171747639952e-02 1.557236469509171439e-01 1.664394491110039384e-02 6.620908613836146627e-04 -5.630605753280278374e-26 1.463600380999720271e-13 2.359020401155143940e-88 5.299496353984615610e-16 0.000000000000000000e+00 2.305475344410244098e-01 2.342414435999999878e-01
2.827398000000000078e+00 6.012454961629885852e-02 1.598204032243440431e-01 1.682191852340449503e-02 6.683008084705707990e-04 -6.200117196377682802e-26 1.530474131307620826e-13 2.799196614440893977e-88 5.425918151627295564e-16 0.000000000000000000e+00 2.374351721726715991e-01 2.406146033999999878e-01
2.828764000000000056e+00 6.280522594928374114e-02 1.639951197719849985e-01 1.700092164195583788e-02 6.745546048262941437e-04 -6.826167483442980539e-26 1.600290854914226882e-13 3.320847203651187602e-88 5.555211643776946401e-16 0.000000000000000000e+00 2.444758219682114375e-01 2.470200528000000006e-01
2.830131000000000174e+00 6.556351543681972205e-02 1.682546475875295877e-01 1.718121299445610206e-02 6.808616776337823645e-04 -7.515318826626666681e-26 1.673284038919598717e-13 3.939914760561302644e-88 5.687634572332274221e-16 0.000000000000000000e+00 2.516802376966070232e-01 2.539035036000000245e-01
