2.700279999999999792e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.176000000000000037e-04
2.701646999999999910e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.983550000000000219e-04
2.703014000000000028e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.470924999999999880e-04
2.704381000000000146e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.799499999999999926e-04
2.705747000000000124e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.120324999999999998e-04
2.707113999999999798e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.702975000000000072e-04
2.708480999999999916e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -7.514000000000000496e-04
2.709848000000000035e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.367650000000000094e-04
2.711215000000000153e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.697074999999999971e-04
2.712581999999999827e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -7.444300000000000266e-04
2.713948999999999945e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.841099999999999974e-04
2.715314999999999923e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.102500000000000196e-05
2.716682000000000041e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.640075000000000116e-04
2.718049000000000159e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.394000000000000003e-04
2.719415999999999833e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.780000000000000903e-05
2.720782999999999952e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.405524999999999958e-04
2.722150000000000070e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.291200000000000202e-04
2.723517000000000188e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.147949999999999924e-04
2.724883000000000166e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.931749999999999761e-04
2.726249999999999840e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.861500000000000389e-05
2.727616999999999958e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.608675000000000207e-04
2.728984000000000076e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.173900000000000224e-04
2.730351000000000194e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.805425000000000063e-04
2.731717999999999869e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.630775000000000148e-04
2.733084999999999987e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.507525000000000269e-04
2.734450999999999965e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.501975000000000249e-04
2.735818000000000083e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.350250000000000071e-05
2.737185000000000201e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.560675000000000037e-04
2.738551999999999875e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.909950000000000103e-04
2.739918999999999993e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.186249999999999975e-04
2.741286000000000111e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.381750000000000120e-04
2.742652999999999786e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.959000000000001468e-05
2.744019000000000208e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.878975000000000110e-04
2.745385999999999882e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.346050000000000173e-04
2.746753000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.115650000000000115e-04
2.748120000000000118e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.255875000000000101e-04
2.749486999999999792e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.369849999999999776e-04
2.750853999999999910e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -7.756250000000000828e-05
2.752221000000000029e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.608699999999999971e-04
2.753587000000000007e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.556375000000000270e-04
2.754954000000000125e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.870475000000000174e-04
2.756320999999999799e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.159425000000000081e-04
2.757687999999999917e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -7.239024999999999627e-04
2.759055000000000035e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.878525000000000159e-04
2.760422000000000153e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -7.327000000000000830e-05
2.761788000000000132e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -6.251750000000000579e-05
2.763154999999999806e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -6.656350000000000331e-04
2.764521999999999924e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.843699999999999808e-04
2.765889000000000042e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.309024999999999869e-04
2.767256000000000160e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.379999999999999913e-05
2.768622999999999834e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.413124999999999993e-04
2.769989999999999952e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -9.266275000000000249e-04
2.771355999999999931e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.827075000000000053e-04
2.772723000000000049e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.239725000000000061e-04
2.774090000000000167e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.774825000000000186e-04
2.775456999999999841e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.713200000000000247e-04
2.776823999999999959e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -6.355449999999999468e-04
2.778191000000000077e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.193500000000000200e-04
2.779558000000000195e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -7.052875000000000333e-04
2.780924000000000174e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.852675000000000542e-04
2.782290999999999848e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -6.128499999999999616e-04
2.783657999999999966e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.741225000000000054e-04
2.785025000000000084e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.675000000000000471e-05
2.786392000000000202e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.635924999999999746e-04
2.787758999999999876e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.826274999999999750e-04
2.789125999999999994e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.980974999999999878e-04
2.790491999999999972e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.487499999999999946e-06
2.791859000000000091e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.518549999999999934e-04
2.793226000000000209e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.500700000000000232e-04
2.794592999999999883e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.117325000000000013e-04
2.795960000000000001e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.932949999999999944e-04
2.797327000000000119e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.694074999999999985e-04
2.798693999999999793e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.725999999999999949e-04
