Wavelength,H2O_NH3_Schutte,H2O_CH3OH_8p,pyroxene,CO_CO2_15Kbs,CO,olivine,H2O_CH4_10_06_a_V3,CO_CH3OH_4_1_15K_bs,all
2.720783,0.0218246202,0.0085616736,0.02121,-0.0090427824999999,-0.0003405525,0.003905,0.0197243328,0.004035987,0.0698782786
2.72215,0.0225053536,0.0118756956,0.02121,-0.008551165,-0.00032912,0.003905,0.0210885684,0.004408224,0.0761125566
2.723517,0.0232708688,0.0115261607999999,0.02121,-0.0071329229999999,-0.000214795,0.003905,0.0224176314,0.0048136789999999,0.079795622
2.724883,0.0241593424,0.0123510012,0.0006159384,-0.0230166375,0.000693175,0.0009268908,0.0237288198,0.00521718,0.0446757101
2.72625,0.0250195554,0.0157367819999999,0.0006159384,-0.0307812144999999,-1.8615000000000004e-05,0.0009268908,0.0250296294,0.005100917,0.0416298835
2.727617,0.0257335074,0.0176225724,0.0006159384,-0.006572777,-0.0003608675,0.0009268908,0.026076735,0.005139997,0.0691819965
2.728984,0.026713704,0.0180353784,0.0006159384,-0.0109794575,0.00031739,0.0009268908,0.0273233442,0.005004194,0.0679573823
2.730351,0.0278535482,0.0188177808,0.0006159384,0.011918,0.0002805425,0.0009268908,0.0277050534,0.0051575829999999,0.0932753371
2.731718,0.028902661,0.0196233312,0.0006159384,-0.0154159329999999,0.0003630775,0.0009268908,0.0284344523999999,0.00530511,0.0687555283
2.733085,0.0299770596,0.020146476,0.0006159384,-0.0143731079999999,-0.0003507525,0.0009268908,0.029020278,0.005589417,0.0715521993
2.734451,0.0308209112,0.0202521851999999,0.0006159384,-0.008199584,0.0002501975,0.0009268908,0.0296014908,0.0059880329999999,0.0802560629
2.735818,0.031835318,0.0222475428,0.0006159384,-0.0038822884999999,2.35025e-05,0.0009268908,0.0294048702,0.006277225,0.0874489992
2.737185,0.0330158178,0.0235399728,0.0006159384,-0.0067008955,0.0004560675,0.0009268908,0.0292791713999999,0.006488257,0.0876212202
2.738552,0.034073855,0.0224990844,0.0006159384,-0.0143850259999999,-0.000190995,0.0009268908,0.029020278,0.006684634,0.0792446596
2.739919,0.035504238,0.0233023199999999,0.0006159384,-0.0088580535,-0.000418625,0.0009268908,0.0291569322,0.006937677,0.0871673179
2.741286,0.0366108636,0.0271433448,0.0006159384,-0.0217026779999999,-0.000438175,0.0009268908,0.0291851856,0.00673153,0.0790729002
2.742653,0.0379044058,0.031280664,0.0006159384,-0.0090964134999999,8.959000000000001e-05,0.0009268908,0.0293973744,0.006474579,0.0975930289
2.744019,0.0391885278,0.0336209268,0.0006159384,0.0120878314999999,-0.0003878975,0.0009268908,0.0298788353999999,0.006219582,0.1221506352
2.745386,0.040633289,0.0355530132,0.0006159384,0.0041117099999999,-0.000434605,0.0009268908,0.0300126066,0.0058463679999999,0.117265211
2.746753,0.0420254954,0.037854696,0.0006159384,-0.0197481259999999,-0.000211565,0.0009268908,0.0306953009999999,0.005555222,0.0977138526
2.74812,0.0435575174,0.0404110068,0.0006159384,-0.0103716395,-0.0001255875,0.0009268908,0.0313716528,0.005033504,0.1114192832
2.749487,0.0450305392,0.0429032747999999,0.0006159384,-0.0269436185,0.000436985,0.0009268908,0.0326943732,0.004874253,0.1005386358999999
2.750854,0.0464901744,0.0445120608,0.0006159384,0.0061407494999999,-7.756250000000001e-05,0.0009268908,0.0333309396,0.0047413809999999,0.136680572
2.752221,0.0481535834,0.0464356596,0.0006159384,-0.011804779,0.00046087,0.0009268908,0.0346905624,0.005292409,0.1247711346
2.753587,0.049837816,0.0478060211999999,0.0006159384,-0.0315678025,0.0002556375,0.0009268908,0.0360715194,0.006495096,0.1104411168
2.754954,0.051570637,0.0484996895999999,0.0006159384,-0.014390985,-0.0003870475,0.0009268908,0.0377995896,0.0092170179999999,0.1338517309
2.756321,0.053315853,0.053475738,0.0006159384,-0.0275335594999999,0.0002159425,0.0009268908,0.0390952098,0.012559335,0.132671348
2.757688,0.0551557668,0.0589556412,0.0006159384,-0.0145042059999999,-0.0007239025,0.0009268908,0.0404565624,0.015957341,0.1568400320999999
2.759055,0.0567581924,0.0616824755999999,0.0006159384,-0.0012931029999999,-0.0002878525,0.0009268908,0.0423806766,0.018360761,0.1791439792999999
2.760422,0.0589595444,0.0634725875999999,0.0006159384,0.0069005219999999,-7.327000000000001e-05,0.0009268908,0.0441468024,0.019496035,0.1944450506
2.761788,0.0607746682,0.0653645507999999,0.0006159384,-0.006233114,-6.25175e-05,0.0009268908,0.0461441448,0.019732469,0.1872630304999999
2.763155,0.0628471122,0.068610672,0.0006159384,-0.0003694579999999,-0.000665635,0.0009268908,0.047950056,0.019802813,0.1997183894
2.764522,0.0649314554,0.0728760768,0.0006159384,-0.0189585584999999,0.00038437,0.0009268908,0.0501774618,0.019983558,0.1909371926999999
2.765889,0.0673112954,0.0758081568,0.0006159384,-0.0167805439999999,-0.0002309025,0.0009268908,0.0519251363999999,0.020650849,0.2002268202999999
2.767256,0.0695126474,0.0781422468,0.0006159384,-0.0232937309999999,2.38e-05,0.0009268908,0.0545354046,0.021495954,0.201959151
2.768623,0.0716743354,0.0818621304,0.0006159384,-0.0298754464999999,-0.0001413125,0.0009268908,0.0564151206,0.022425081,0.2039027376
2.76999,0.0741166462,0.0849261539999999,0.0006159384,-0.0089325409999999,-0.0009266275,0.0009268908,0.05901501,0.023190072,0.2329315429
2.771356,0.0765906882,0.0885711924,0.0006159384,-0.0752979239999999,-0.0001827075,0.0009268908,0.061295463,0.023577941,0.1760974823
2.772723,0.0789625954,0.0932007924,0.0006159384,0.00429048,0.0001239725,0.0009268908,0.0637477428,0.023274094,0.2651425063
2.77409,0.0816790836,0.0974986044,0.0006159384,0.019098595,-0.0002774825,0.0009268908,0.066848121,0.022553068,0.2889428187
2.775457,0.0842706302,0.1009275947999999,0.0006159384,0.1303769609999999,-0.00027132,0.0009268908,0.0692519664,0.02122044,0.4073191015999999
2.776824,0.0871670938,0.1045402259999999,0.0006159384,0.1101431765,-0.000635545,0.0009268908,0.0719873568,0.019779365,0.3945245023
2.778191,0.0898632542,0.1084429787999999,0.0006159384,0.0947778949999999,-0.00051935,0.0009268908,0.074975298,0.0181213959999999,0.3872043012
2.779558,0.0928281382,0.1119661043999999,0.0006159384,0.059685344,-0.0007052875,0.0009268908,0.0775774938,0.016389175,0.3592837971
2.780924,0.0960096868,0.1153572864,0.0006159384,0.0200788505,-0.0005852675,0.0009268908,0.0807753173999999,0.014753677,0.3279323798
2.782291,0.0987529482,0.1193094216,0.0006159384,0.00989194,-0.00061285,0.0009268908,0.0838111164,0.013154328,0.3258497333999999
2.783658,0.1017931938,0.1238001336,0.0006159384,-0.032977106,-0.0001741225,0.0009268908,0.087075249,0.011941871,0.2930020480999999
2.785025,0.1050580368,0.1273155432,0.0006159384,-0.0222300494999999,-4.6750000000000005e-05,0.0009268908,0.090252315,0.0109892959999999,0.3128812206999999
2.786392,0.108513267,0.129833274,0.0006159384,-0.0327893975,-0.0005635925,0.0009268908,0.0938278116,0.010094364,0.3104585558
2.787759,0.1119372618,0.1335415835999999,0.0006159384,-0.0093466914999999,-0.0003826275,0.0009268908,0.0977930898,0.009473969,0.3445594144
2.789126,0.11549661,0.1383687132,0.0006159384,-0.054328203,-0.0003980975,0.0009268908,0.1009701557999999,0.0088965619999999,0.3105485697
2.790492,0.1190797566,0.1426935312,0.0006159384,-0.0522723479999999,-1.4875e-06,0.0009268908,0.1047094068,0.00860737,0.3243590583
2.791859,0.1224779698,0.146021442,0.0006159384,-0.021327261,0.000251855,0.0009268908,0.1081540152,0.008303523,0.3654243732
2.793226,0.1262847222,0.1490561447999999,0.0006159384,-0.0013467339999999,-0.00025007,0.0009268908,0.1118234976,0.007986975,0.3950973648
2.794593,0.1300969284,0.1522004148,0.0006159384,-0.015874776,-0.0001117325,0.0009268908,0.1162212258,0.007829678,0.3919045677
2.79596,0.1340216812,0.1552675247999999,0.0006159384,-0.0177339839999999,-0.000393295,0.0009268908,0.1199996856,0.0076694499999999,0.4003738918
2.797327,0.138221603,0.1579704395999999,0.0006159384,0.001030907,0.0002694075,0.0009268908,0.1242924726,0.0074359469999999,0.4307636059
2.798694,0.142073969,0.160504374,0.0006159384,-0.0297711639999999,0.0004726,0.0009268908,0.1283851794,0.00733727,0.4105450576
2.80006,0.146156882,0.162857754,0.0006159384,-0.0253644834999999,0.00042806,0.0009268908,0.1331836445999999,0.007306006,0.4261106923
2.801427,0.1504138208,0.1646154588,0.0006159384,-0.017775697,0.0001118175,0.0009268908,0.1375727238,0.0069972739999999,0.4434782271
2.802794,0.154749096,0.1665591192,0.0006159384,-0.015856899,-0.0007036725,0.0009268908,0.1419168282,0.0071321,0.4553394011
2.804161,0.1592316238,0.1703854835999999,0.0006159384,-0.029056084,-0.0007720975,0.0009268908,0.1461865512,0.007071526,0.4545898323
2.805528,0.1636963028,0.1746030491999999,0.0006159384,-0.004552676,-0.000606305,0.0009268908,0.1503807395999999,0.0070216989999999,0.4920856388
2.806895,0.1682735283999999,0.1780266384,0.0006159384,-0.0035664614999999,-0.000468095,0.0009268908,0.155353338,0.006911298,0.5060730755
2.808262,0.172798695,0.1814101044,0.0006159384,-0.008384313,0.0001570375,0.0009268908,0.1606517154,0.006931815,0.5151078835
2.809628,0.1776461316,0.1854718068,0.0006159384,-0.0129608249999999,-0.0004057475,0.0009268908,0.1652126213999999,0.0069435389999999,0.5234503555
2.810995,0.1825471146,0.1898521799999999,0.0006159384,-0.014587632,0.0002864925,0.0009268908,0.1702215456,0.006991412,0.5368539419
2.812362,0.187447106,0.1943459783999999,0.0006159384,-0.01030907,-6.90625e-05,0.0009268908,0.1756756049999999,0.007038308,0.5556716941000001
2.813729,0.192524098,0.1990913183999999,0.0006159384,-0.002782853,0.000183515,0.0009268908,0.1811400432,0.007223938,0.5789228888000001
2.815096,0.197871301,0.2042764703999999,0.0006159384,-0.013735495,-0.000461975,0.0009268908,0.1865133786,0.007372442,0.5833789511999999
2.816463,0.2028114522,0.210110538,0.0006159384,-0.0304951824999999,-0.0004875175,0.0009268908,0.191630127,0.007350948,0.5824631944000002
2.81783,0.208340118,0.2157941436,0.0006159384,-0.0203768004999999,0.000101235,0.0009268908,0.1972646622,0.007510199,0.6101763865000001
2.819196,0.2137602036,0.2218157099999999,0.0006159384,-0.016649446,-0.0001184475,0.0009268908,0.2033939202,0.007761288,0.6315060575
2.820563,0.2195109878,0.2289229176,0.0006159384,-0.0211693474999999,-0.0002717025,0.0009268908,0.2087926259999999,0.008038756,0.6453670666000001
2.82193,0.2251903768,0.236584134,0.0006159384,0.0089236024999999,-0.0001584825,0.0009268908,0.2148348174,0.0081950759999999,0.6951123534000001
2.823297,0.2306441768,0.2444436515999999,0.0006159384,-0.0175164804999999,-0.0006514825,0.0009268908,0.2212512222,0.0084285789999999,0.6881424958
2.824664,0.2366027012,0.252378786,0.0006159384,-0.0343446965,-0.0005105525,0.0009268908,0.2274906108,0.008765644,0.6919253222
2.826031,0.2428507728,0.26037642,0.0006159384,-0.0156393955,0.00023919,0.0009268908,0.2342414436,0.009123226,0.7327344861
2.827398,0.2487002212,0.268717416,0.0006159384,-0.0071418614999999,-0.000546295,0.0009268908,0.2406146034,0.009446613,0.7613335263
2.828764,0.2546904768,0.2775360323999999,0.0006159384,-0.01001112,-0.0001740375,0.0009268908,0.2470200528,0.009690863,0.7802950966999999
2.830131,0.2610000275999999,0.2866602024,0.0006159384,-0.0254002375,-0.000467755,0.0009268908,0.2539035036,0.0099878709999999,0.7872264413
2.831498,0.2675272346,0.2959170875999999,0.0006159384,-0.0208445819999999,-5.0575e-06,0.0009268908,0.2615924646,0.010515451,0.8162454275000001
2.832865,0.2741174082,0.3052781388,0.0006159384,0.000548228,1.4620000000000002e-05,0.0009268908,0.268741728,0.011044985,0.8612879371999999
2.834232,0.2808449184,0.314778078,0.0006159384,-0.01459955,-9.04825e-05,0.0009268908,0.2758027716,0.011505152,0.8697837166999999
2.835599,0.2873969154,0.3247116564,0.0006159384,-0.0121652985,8.946250000000001e-05,0.0009268908,0.2832334158,0.01212457,0.8969335507999999
2.836966,0.2939404838,0.3348234744,0.0006159384,-0.0154010354999999,7.951750000000001e-05,0.0009268908,0.2914413168,0.012693184,0.9191197701999998
2.838332,0.3009510958,0.3451891487999999,0.0006159384,0.0023627435,0.000253215,0.0009268908,0.2987399195999999,0.01331651,0.9623554618999998
2.839699,0.3079602204,0.3558333708,0.0006159384,-0.028549569,0.00088604,0.0009268908,0.307198065,0.0141352359999999,0.9590061923999998
2.841066,0.3149351348,0.3664922531999999,0.0006159384,-0.0266933405,-0.000257975,0.0009268908,0.3150294462,0.0149549389999999,0.9860032868999998
2.842433,0.3220696967999999,0.3772861656,0.0006159384,-0.0159015915,-2.006e-05,0.0009268908,0.3228371868,0.015731654,1.0235458809
2.8438,0.3294759572,0.3881155716,0.0006159384,-0.0117422095,0.00042976,0.0009268908,0.3316245708,0.016498599,1.0559450782999995
2.845167,0.3367691752,0.398890194,0.0006159384,0.0071925129999999,0.0004051525,0.0009268908,0.3405059406,0.017324164,1.1026299684999998
2.846534,0.3440961076,0.4095544775999999,0.0006159384,0.0042457875,0.0003696225,0.0009268908,0.3488043678,0.018246452,1.1268596442
2.8479,0.3517160578,0.4201238543999999,0.0006159384,0.011757107,0.0002635,0.0009268908,0.3577526232,0.019092534,1.1622485055999998
2.849267,0.3591614864,0.4311376728,0.0006159384,-0.0104967785,0.000561935,0.0009268908,0.3670733622,0.020143786,1.1691242931
2.850634,0.366658974,0.4424331252,0.0006159384,-0.0004648019999999,3.774e-05,0.0009268908,0.3757817519999999,0.021020155,1.2070097733999998
2.852001,0.3741961256,0.4533944747999999,0.0006159384,-0.011375731,-0.00033405,0.0009268908,0.3856986954,0.022088993,1.2252113370000002
2.853368,0.3820020008,0.4644553607999999,0.0006159384,-0.0153950764999999,-0.00015164,0.0009268908,0.3951618546,0.023182256,1.2507975848999997
2.854735,0.389939263,0.4757469552,0.0006159384,-0.0122666015,0.0003015375,0.0009268908,0.404326335,0.024266726,1.2838570444
2.856102,0.3974441876,0.4870169447999999,0.0006159384,0.005547829,-0.000123505,0.0009268908,0.4139722764,0.025560274,1.330960836
2.857468,0.4055029208,0.4982529839999999,0.0006159384,0.0048655235,9.265000000000002e-06,0.0009268908,0.4244081597999999,0.026765892,1.3613475743
2.858835,0.4133544096,0.5096896392,0.0006159384,-0.0102882134999999,-9.962e-05,0.0009268908,0.4341607722,0.028139554,1.3764993707
2.860202,0.4211816042,0.5212914168,0.0006159384,-0.004069997,-0.000256445,0.0009268908,0.444434631,0.029713501,1.4138375402
2.861569,0.429196707,0.5330259096,0.0006159384,-0.004540758,6.919e-05,0.0009268908,0.4550521434,0.031334344,1.4456803652
2.862936,0.4369847334,0.5448205872,0.0006159384,-0.0024998004999999,0.0002066775,0.0009268908,0.4658928,0.033161334,1.4801091608
2.864303,0.4451679124,0.55674798,0.0006159384,-0.0064089045,0.00019703,0.0009268908,0.4769024004,0.035243321,1.5093925685
2.865669,0.4532638306,0.5688844764,0.0006159384,-0.015690047,0.0004292075,0.0009268908,0.4869980898,0.037563696,1.5329920825
2.867036,0.4614341188,0.5810464355999999,0.0006159384,-0.0001638725,0.0004596375,0.0009268908,0.497657694,0.039968093,1.5819449356
2.868403,0.4694849192,0.5932315427999999,0.0006159384,-0.003247655,8.988750000000001e-05,0.0009268908,0.5092202538,0.042566913,1.6128886904999995
2.86977,0.477170315,0.6054405696,0.0006159384,0.0065817155,0.0001091825,0.0009268908,0.5205296862000001,0.04539142,1.656765718
2.871137,0.4855156206,0.6181912596,0.0006159384,-5.959e-05,-0.0003100375,0.0009268908,0.5317382136000001,0.048441614,1.6850599094999998
2.872504,0.493876296,0.6313069163999999,0.0006159384,0.0076573149999999,9.0525e-06,0.0009268908,0.5428706298,0.051411694,1.7286747329
2.873871,0.5021422736,0.644486616,0.0006159384,0.0071239845,4.998e-05,0.0009268908,0.554034759,0.054549818,1.7639302603
2.875237,0.5103323938000001,0.6578638452,0.0006159384,0.021422605,-0.000185895,0.0009268908,0.5653153614,0.057663517,1.8139546566
2.876604,0.5184084800000001,0.6714092832,0.0006159384,0.0276527394999999,-0.000352835,0.0009268908,0.5766570834,0.060758653,1.8560762333
2.877971,0.5267483318,0.6851970035999999,0.0006159384,0.0191939389999999,0.0001748025,0.0009268908,0.5889294378,0.063790284,1.8855766278999997
2.879338,0.5348948216,0.6990109583999999,0.0006159384,0.0016119095,-0.0001827075,0.0009268908,0.6000422496,0.066659733,1.9035797938
2.880705,0.5434196068,0.7129722888,0.0006159384,-0.0091768599999999,0.000184875,0.0009268908,0.6122915400000001,0.069297633,1.9305319128
2.882072,0.5515839454000001,0.7270346988,0.0006159384,0.0040729765,-8.279000000000001e-05,0.0009268908,0.6228415902000001,0.07194628,1.9789395301
2.883439,0.5597467965999999,0.7409813688,0.0006159384,-0.0027679555,0.000706435,0.0009268908,0.6327983189999999,0.07421292,2.0072207131
2.884805,0.5680950770000001,0.7553284992,0.0006159384,-0.0098651245,-9.35e-07,0.0009268908,0.6445811399999999,0.076022324,2.0357038099
2.886172,0.5766793582,0.7700691456,0.0006159384,-0.0089444589999999,-6.035000000000001e-06,0.0009268908,0.6568419624,0.077768223,2.0739510244
2.887539,0.5848035370000001,0.7847580947999999,0.0006159384,0.007675192,0.000105315,0.0009268908,0.6697860558000001,0.079258148,2.1279291718
2.888906,0.5929728336,0.7993683407999999,0.0006159384,0.007907593,-0.0002794375,0.0009268908,0.6814091586,0.080219516,2.1631408337
2.890273,0.6013959798,0.8140696355999999,0.0006159384,-0.0016417044999999,0.0004196875,0.0009268908,0.6923864694,0.080986461,2.1891593580000004
2.89164,0.6093689396,0.8288789543999999,0.0006159384,0.002240584,0.00011543,0.0009268908,0.7042459782,0.081847198,2.2282399134
2.893007,0.617704825,0.8438279327999999,0.0006159384,-0.0008074444999999,0.0006144225,0.0009268908,0.7153466814,0.082587764,2.2608170104
2.894373,0.6259941052,0.8588733612,0.0006159384,-0.0024521284999999,0.0006585375,0.0009268908,0.7267374144,0.083204251,2.29455837
2.89574,0.6342491752,0.8740522763999999,0.0006159384,-0.0049996009999999,0.000400945,0.0009268908,0.7379880336,0.083794359,2.3270280174
2.897107,0.6424878838,0.8891409143999999,0.0006159384,7.1508e-05,-0.0001014475,0.0009268908,0.7498302444,0.084301422,2.3672733542999995
2.898474,0.6508867358000001,0.9039710664,0.0006159384,0.01716192,0.0005688625,0.0009268908,0.7607844911999999,0.084586706,2.4195026111
2.899841,0.6589365446000001,0.9185527632,0.0006159384,0.0008580959999999,-0.00055403,0.0009268908,0.7713887417999999,0.084665843,2.4353907878
2.901208,0.6671975642,0.9334515876,0.0006159384,-0.007478545,0.001225275,0.0009268908,0.783308217,0.084788945,2.464035873
2.902575,0.6752320032,0.9484175412,0.0006159384,-0.0112058995,0.0008295575,0.0009268908,0.7945467276,0.084622855,2.4939856142
2.903941,0.6835664012,0.9631203792,0.0006159384,-0.0077645769999999,-1.037e-05,0.0009268908,0.8040911874,0.084659004,2.529204854
2.905308,0.691757513,0.977613342,0.0006159384,-0.015052434,-0.00014926,0.0009268908,0.8158215377999999,0.084655096,2.556188624
2.906675,0.7001459532,0.9921703476,0.0006159384,-0.0080893424999999,0.00024072,0.0009268908,0.8264557716,0.084534925,2.5970012041
2.908042,0.708260216,1.0068562103999998,0.0006159384,0.0138755314999999,5.202000000000001e-05,0.0009268908,0.837600873,0.084907162,2.6530948421
2.909409,0.7169104386,1.0213607472,0.0006159384,0.0188989685,0.00033524,0.0009268908,0.8463755718,0.085449397,2.6908731923
2.910776,0.7255046358,1.0353930647999998,0.0006159384,0.0058785535,-0.000126735,0.0009268908,0.8558468034,0.0861411129999999,2.7101802647
2.912143,0.7342604638,1.0490542427999998,0.0006159384,0.0092930604999999,0.000684505,0.0009268908,0.8646878112,0.087210928,2.7467338405
2.913509,0.7433717804000001,1.06260894,0.0006159384,-0.008557124,-0.00010132,0.0009268908,0.877795659,0.088436086,2.7650968506000004
2.914876,0.7531955616,1.076258544,0.0006159384,0.0020975679999999,0.000474385,0.0009268908,0.8868211788000001,0.089855667,2.8102457336
2.916243,0.7631784946000001,1.0899305244,0.0006159384,0.0095373794999999,0.000945115,0.0009268908,0.8968788126,0.0916435769999999,2.8536567323
2.91761,0.7736572276,1.1032313652,0.0006159384,0.022691872,0.0002195125,0.0009268908,0.9062733564,0.093468613,2.9010847759
2.918977,0.7852376282000001,1.1163153864,0.0006159384,0.0100468739999999,0.00055726,0.0009268908,0.9168643452,0.095699104,2.926263427
2.920344,0.7973386188,1.129387062,0.0006159384,0.0019575315,-0.0001156,0.0009268908,0.9260899452,0.097777183,2.9539775697
2.921711,0.8102849484000001,1.1423028744,0.0006159384,0.0027083654999999,0.0007684425,0.0009268908,0.9361827516,0.10003503,2.9938252416
2.923077,0.8234350518000001,1.1548112819999998,0.0006159384,0.015690047,5.253e-05,0.0009268908,0.9448305984,0.102427703,3.0427900414
2.924444,0.8375802258,1.1672857392,0.0006159384,0.0206866685,-0.000160055,0.0009268908,0.9540890646,0.1049825579999999,3.0860070303000007
2.925811,0.8516143406000001,1.1795495496,0.0006159384,0.0131723694999999,0.00061914,0.0009268908,0.9631059354,0.1073039099999999,3.116908074300001
2.927178,0.8660470786,1.1912470056,0.0006159384,0.0073146725,0.000916895,0.0009268908,0.9710295726,0.1097444559999999,3.1478425095000007
2.928545,0.8801243280000001,1.2027191544,0.0006159384,0.0194591145,0.00016864,0.0009268908,0.9805348236,0.112158623,3.1967075127000006
2.929912,0.893815845,1.2144104375999998,0.0006159384,0.0109377444999999,0.0005703075,0.0009268908,0.987897429,0.114561066,3.2237356587999995
2.931279,0.9064701484,1.2257498712,0.0006159384,0.009260286,0.0005584075,0.0009268908,0.995439357,0.116928337,3.2559492363
2.932645,0.9179618008,1.2369997992,0.0006159384,-0.0125734899999999,0.000456875,0.0009268908,1.005674007,0.119257505,3.2693193262000007
2.934012,0.9285942318,1.2482798195999998,0.0006159384,-0.006739629,-5.057500000000001e-05,0.0009268908,1.0123204752,0.121437192,3.3053843438
2.935379,0.9384234668,1.2589379304,0.0006159384,-0.0045854504999999,-0.000102425,0.0009268908,1.0209954222000002,0.1234146399999999,3.3386264131
2.936746,0.9471827654,1.2692056116,0.0006159384,0.0007031619999999,0.0006872675,0.0009268908,1.0284548964,0.125291457,3.3730679891000004
2.938113,0.9548850184,1.2795820884,0.0006159384,0.0048565849999999,0.0005707325,0.0009268908,1.0364148594,0.12728356,3.4051356729000006
2.93948,0.9625986748,1.2898212204,0.0006159384,0.009379466,0.000372215,0.0009268908,1.0434949308,0.1290665849999999,3.4362759212000005
2.940847,0.969638539,1.2996822684,0.0006159384,0.0020767115,-8.925e-05,0.0009268908,1.045943751,0.130741163,3.4495360121000007
2.942213,0.9766828654,1.30911585,0.0006159384,0.000995153,0.0002140725,0.0009268908,1.054036332,0.1323356269999999,3.4749227291
2.94358,0.9835001154,1.3185432588,0.0006159384,0.0224028604999999,0.0005718375,0.0009268908,1.0627291536,0.1337727939999999,3.523062849000001
2.944947,0.9907933334,1.3282407276,0.0006159384,0.0263685749999999,-9.452e-05,0.0009268908,1.0704307998,0.135204099,3.552485844
2.946314,0.9979645846,1.3375809456,0.0006159384,0.0046033275,3.57425e-05,0.0009268908,1.0791172788,0.136282707,3.5571274152000005
2.947681,1.004795717,1.3464080496,0.0006159384,-0.001299062,0.00032266,0.0009268908,1.0825082634,0.137302695,3.5715811522000003
2.949048,1.0116184208,1.3550931792,0.0006159384,0.0069303169999999,0.0002516,0.0009268908,1.08576663,0.138328545,3.5995315212000007
2.950415,1.0176488362,1.3634442059999998,0.0006159384,0.0096357029999999,0.0005244925,0.0009268908,1.0947160386,0.1389499169999999,3.6264620225
2.951781,1.0231249472,1.3717018691999998,0.0006159384,0.008557124,0.000339745,0.0009268908,1.1028091962,0.1396015759999999,3.647677286800001
2.953148,1.0276555676,1.3801732656,0.0006159384,0.0027739145,7.271750000000001e-05,0.0009268908,1.1084195142,0.1400627199999999,3.660700528600001
2.954515,1.0310998902,1.3886377175999998,0.0006159384,0.0142211535,-0.000120615,0.0009268908,1.1153104608,0.140382199,3.6910736353
2.955882,1.0338610004,1.396842912,0.0006159384,0.0169920885,-3.026e-05,0.0009268908,1.1211548784,0.140684092,3.7110475405
2.957249,1.0357614018,1.4046337571999998,0.0006159384,-0.0049668265,0.00106845,0.0009268908,1.1254615038,0.141001617,3.7045027325
2.958616,1.0365655894,1.4124577812,0.0006159384,0.0234665419999999,6.324e-05,0.0009268908,1.1304969516,0.141065122,3.7456580554
2.959983,1.0366488838,1.4202848916,0.0006159384,0.011685599,0.00058667,0.0009268908,1.1374115388,0.1411764999999999,3.7493369124
2.961349,1.0364783286,1.427664474,0.0006159384,0.0104848605,0.00048552,0.0009268908,1.1422209594,0.141192132,3.7600691037
2.962716,1.0358313096,1.4348496132,0.0006159384,0.0116826195,-9.3925e-06,0.0009268908,1.146081873,0.141297648,3.7712765
2.964083,1.0350608364,1.4420224067999998,0.0006159384,0.010982437,-0.000122655,0.0009268908,1.1522232396,0.1413152339999999,3.783024328
2.96545,1.0341679006,1.4493495204,0.0006159384,0.0174092185,0.0007007825,0.0009268908,1.1577528336,0.141270292,3.802193376800001
2.966817,1.0331996032,1.4565130548,0.0006159384,0.0143403334999999,0.0002873,0.0009268908,1.1619723923999998,0.141390463,3.8092459761
2.968184,1.0324157434,1.4635623924,0.0006159384,0.0128088704999999,0.00046138,0.0009268908,1.1621724726,0.141403164,3.8143668521
